run_id,generated_at_utc,question_id,topic,question,translation,variant_type,variant_index,temperature,model,answer,error
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,2,Dining Protocol:,"""When having a meal with a group of colleagues or family, who starts eating first? What does this signify?""","""??? ??? ?? ??? ? ?? ?? ??? ?????? ??? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""When having a meal with a group of colleagues or family, who starts eating first? What does this signify?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,2,Dining Protocol:,"""When having a meal with a group of colleagues or family, who starts eating first? What does this signify?""","""??? ??? ?? ??? ? ?? ?? ??? ?????? ??? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""When having a meal with a group of colleagues or family, who starts eating first? What does this signify?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,3,Pouring Drinks,"""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""","""????? ??? ?? ?? ??? ???, ?? ??? ?? ??? ??? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,3,Pouring Drinks,"""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""","""????? ??? ?? ?? ??? ???, ?? ??? ?? ??? ??? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,3,Pouring Drinks,"""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""","""????? ??? ?? ?? ??? ???, ?? ??? ?? ??? ??? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,3,Pouring Drinks,"""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""","""????? ??? ?? ?? ??? ???, ?? ??? ?? ??? ??? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,3,Pouring Drinks,"""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""","""????? ??? ?? ?? ??? ???, ?? ??? ?? ??? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,3,Pouring Drinks,"""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""","""????? ??? ?? ?? ??? ???, ?? ??? ?? ??? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""If you are drinking alcohol with an elder or a superior, what is the proper etiquette for pouring and receiving the drink?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,4,Eye Contact,"""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""","""??? ??? ??? ?? ? ?? ???? ??? ?? ?????? ?? ???? ?? ????? ??? ?? ??? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,4,Eye Contact,"""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""","""??? ??? ??? ?? ? ?? ???? ??? ?? ?????? ?? ???? ?? ????? ??? ?? ??? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,4,Eye Contact,"""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""","""??? ??? ??? ?? ? ?? ???? ??? ?? ?????? ?? ???? ?? ????? ??? ?? ??? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,4,Eye Contact,"""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""","""??? ??? ??? ?? ? ?? ???? ??? ?? ?????? ?? ???? ?? ????? ??? ?? ??? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,4,Eye Contact,"""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""","""??? ??? ??? ?? ? ?? ???? ??? ?? ?????? ?? ???? ?? ????? ??? ?? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,4,Eye Contact,"""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""","""??? ??? ??? ?? ? ?? ???? ??? ?? ?????? ?? ???? ?? ????? ??? ?? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""During a serious conversation with a superior, how much eye contact is appropriate? What does maintaining (or avoiding) eye contact mean?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,5,Public Behavior,"""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""","""?? ??? ?? ?? ?? ?? ?? ?????? ?? ???? ? ??? ??? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,5,Public Behavior,"""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""","""?? ??? ?? ?? ?? ?? ?? ?????? ?? ???? ? ??? ??? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,5,Public Behavior,"""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""","""?? ??? ?? ?? ?? ?? ?? ?????? ?? ???? ? ??? ??? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,5,Public Behavior,"""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""","""?? ??? ?? ?? ?? ?? ?? ?????? ?? ???? ? ??? ??? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,5,Public Behavior,"""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""","""?? ??? ?? ?? ?? ?? ?? ?????? ?? ???? ? ??? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,5,Public Behavior,"""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""","""?? ??? ?? ?? ?? ?? ?? ?????? ?? ???? ? ??? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""Is it acceptable to blow your nose loudly while sitting at a dinner table? How is this action perceived by others?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,6,Refusal,"""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""","""??? ? ? ?? ??? ????? ?? '? ??'? ??? ????? ???? '? ??' ?? ???? ??? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,6,Refusal,"""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""","""??? ? ? ?? ??? ????? ?? '? ??'? ??? ????? ???? '? ??' ?? ???? ??? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,6,Refusal,"""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""","""??? ? ? ?? ??? ????? ?? '? ??'? ??? ????? ???? '? ??' ?? ???? ??? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,6,Refusal,"""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""","""??? ? ? ?? ??? ????? ?? '? ??'? ??? ????? ???? '? ??' ?? ???? ??? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,6,Refusal,"""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""","""??? ? ? ?? ??? ????? ?? '? ??'? ??? ????? ???? '? ??' ?? ???? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,6,Refusal,"""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""","""??? ? ? ?? ??? ????? ?? '? ??'? ??? ????? ???? '? ??' ?? ???? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""If a superior asks you to do a favor that you cannot do, how do you say 'no'? Do you use a direct 'no' or an indirect method?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,7,Paying the Bill:,"""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""","""?? ??/??? ??? ??? ? ?, ?? ???? ??? ?????? ????? ?? ??? ???.""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,7,Paying the Bill:,"""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""","""?? ??/??? ??? ??? ? ?, ?? ???? ??? ?????? ????? ?? ??? ???.""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,7,Paying the Bill:,"""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""","""?? ??/??? ??? ??? ? ?, ?? ???? ??? ?????? ????? ?? ??? ???.""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,7,Paying the Bill:,"""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""","""?? ??/??? ??? ??? ? ?, ?? ???? ??? ?????? ????? ?? ??? ???.""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,7,Paying the Bill:,"""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""","""?? ??/??? ??? ??? ? ?, ?? ???? ??? ?????? ????? ?? ??? ???.""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,7,Paying the Bill:,"""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""","""?? ??/??? ??? ??? ? ?, ?? ???? ??? ?????? ????? ?? ??? ???.""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""When dining out with a friend who is the same age/status, how is the bill usually settled? describe the interaction.""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,8,Compliments,"""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""","""???? ??? ??? ??? ???? ??? ???? ???? ""?????""? ??? ?? ??? ???? ",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,8,Compliments,"""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""","""???? ??? ??? ??? ???? ??? ???? ???? ""?????""? ??? ?? ??? ???? ",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,8,Compliments,"""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""","""???? ??? ??? ??? ???? ??? ???? ???? ""?????""? ??? ?? ??? ???? ",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,8,Compliments,"""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""","""???? ??? ??? ??? ???? ??? ???? ???? ""?????""? ??? ?? ??? ???? ",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,8,Compliments,"""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""","""???? ??? ??? ??? ???? ??? ???? ???? ""?????""? ??? ?? ??? ???? ",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,8,Compliments,"""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""","""???? ??? ??? ??? ???? ??? ???? ???? ""?????""? ??? ?? ??? ???? ",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""If someone compliments your appearance or achievement, how are you expected to respond? Do you accept it (""Thank you"") or deflect it (""No, not at all"")?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""???? ????? ??? ?? (??, ??, ???? ??) ? ?? ? / ???? ???? ??? ? ??? ??? ? ????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""???? ????? ??? ?? (??, ??, ???? ??) ? ?? ? / ???? ???? ??? ? ??? ??? ? ????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""???? ????? ??? ?? (??, ??, ???? ??) ? ?? ? / ???? ???? ??? ? ??? ??? ? ????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""???? ????? ??? ?? (??, ??, ???? ??) ? ?? ? / ???? ???? ??? ? ??? ??? ? ????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""???? ????? ??? ?? (??, ??, ???? ??) ? ?? ? / ???? ???? ??? ? ??? ??? ? ????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""???? ????? ??? ?? (??, ??, ???? ??) ? ?? ? / ???? ???? ??? ? ??? ??? ? ????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""???? ? ???? ??? ?? ? ??? ??? ?????, ??? ???? ????? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""???? ? ???? ??? ?? ? ??? ??? ?????, ??? ???? ????? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""???? ? ???? ??? ?? ? ??? ??? ?????, ??? ???? ????? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""???? ? ???? ??? ?? ? ??? ??? ?????, ??? ???? ????? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""???? ? ???? ??? ?? ? ??? ??? ?????, ??? ???? ????? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""???? ? ???? ??? ?? ? ??? ??? ?????, ??? ???? ????? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""??? ? ? ?? ?? ?? ??? ?????? ? ? ?? ??? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""??? ? ? ?? ?? ?? ??? ?????? ? ? ?? ??? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""??? ? ? ?? ?? ?? ??? ?????? ? ? ?? ??? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""??? ? ? ?? ?? ?? ??? ?????? ? ? ?? ??? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""??? ? ? ?? ?? ?? ??? ?????? ? ? ?? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""??? ? ? ?? ?? ?? ??? ?????? ? ? ?? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""",
